lang_column,Cuda,Nim,M,Swift,Java,QMake,PowerShell,Verilog,Slash,D,OCaml,POV-Ray SDL,XQuery,Bro,C,Elm,SQLPL,Max,Batchfile,Graphviz (DOT),LLVM,AutoHotkey,Scala,ColdFusion,AGS Script,Roff,Self,Io,Puppet,CSS,FreeMarker,Assembly,IDL,Scheme,Eiffel,COBOL,XML,VimL,Perl,Coq,Objective-C,OpenEdge ABL,Smarty,SuperCollider,NewLisp,KiCad,GDScript,Prolog,Clojure,SAS,Arduino,Lex,MoonScript,Myghty,Vim script,PostScript,Haskell,Gnuplot,C#,CoffeeScript,Pascal,HLSL,PHP,Alloy,Idris,CMake,Terra,GAP,PLSQL,Brightscript,Cirru,C++,Genshi,Tcl,Mathematica,Clarion,GCC Machine Description,Rebol,SaltStack,Haxe,Stan,UnrealScript,Mercury,PicoLisp,Groff,Emacs Lisp,Yacc,Pure Data,Hack,Bison,Groovy,Brainfuck,AppleScript,Logos,Befunge,Processing,Fortran,ANTLR,ActionScript,PLpgSQL,FLUX,Jasmin,Matlab,HTML,ASP,PigLatin,Protocol Buffer,LSL,EmberScript,Clean,GLSL,Rust,E,Ada,OpenSCAD,MAXScript,Visual Basic,ApacheConf,Awk,XS,Gettext Catalog,Hy,JavaScript,SystemVerilog,Dart,Lean,Smali,Nemerle,Mako,Racket,DIGITAL Command Language,AspectJ,Lua,Cucumber,Fancy,M4,Ragel in Ruby Host,R,TypeScript,Cycript,RenderScript,XSLT,Nginx,Julia,GDB,Scilab,Harbour,Stata,Eagle,NSIS,JSONiq,Python,Vue,Go,Kotlin,CLIPS,Xtend,Rouge,Crystal,PureBasic,ABAP,Handlebars,Module Management System,Parrot,Mask,Component Pascal,Agda,SourcePawn,Inno Setup,Erlang,NetLogo,UrWeb,Thrift,Common Lisp,Makefile,Forth,Nix,Jupyter Notebook,Smalltalk,Game Maker Language,VHDL,HCL,Liquid,Objective-C++,QML,Vala,Standard ML,Nu,TeX,nesC,PureScript,Elixir,LiveScript,F#,Shell,DTrace,XC,Perl6,Ruby
C#,2.0,0.0,1.0,8.0,39.0,1.0,23.0,4.0,0.0,5.0,7.0,2.0,5.0,0.0,43.0,4.0,0.0,0.0,33.0,0.0,2.0,4.0,12.0,5.0,0.0,0.0,0.0,4.0,1.0,39.0,2.0,16.0,0.0,6.0,4.0,4.0,0.0,1.0,17.0,0.0,28.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,7.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,9.0,1.0,314.0,7.0,8.0,0.0,22.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,4.0,53.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,9.0,2.0,3.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,7.0,48.0,22.0,0.0,7.0,4.0,1.0,0.0,12.0,7.0,0.0,5.0,4.0,0.0,11.0,2.0,2.0,1.0,0.0,0.0,50.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,5.0,0.0,2.0,0.0,8.0,11.0,0.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,6.0,4.0,47.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,5.0,0.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,6.0,29.0,4.0,4.0,3.0,7.0,0.0,4.0,0.0,4.0,10.0,1.0,4.0,1.0,0.0,6.0,0.0,0.0,5.0,4.0,6.0,53.0,0.0,0.0,1.0,15.0
CoffeeScript,0.0,0.0,0.0,3.0,10.0,0.0,5.0,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,14.0,0.0,0.0,4.0,10.0,4.0,0.0,0.0,0.0,4.0,0.0,143.0,2.0,5.0,0.0,4.0,4.0,4.0,0.0,2.0,8.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,374.0,4.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,5.0,109.0,0.0,0.0,6.0,4.0,0.0,0.0,4.0,5.0,0.0,4.0,4.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,161.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,31.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,5.0,19.0,4.0,4.0,3.0,0.0,0.0,4.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,5.0,8.0,0.0,58.0,0.0,0.0,0.0,92.0
Pascal,0.0,0.0,0.0,3.0,7.0,0.0,5.0,4.0,0.0,4.0,4.0,1.0,4.0,0.0,8.0,4.0,0.0,0.0,8.0,0.0,1.0,4.0,5.0,4.0,1.0,0.0,0.0,5.0,3.0,10.0,2.0,12.0,0.0,6.0,4.0,4.0,0.0,1.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,8.0,4.0,36.0,0.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,12.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,4.0,12.0,2.0,0.0,5.0,4.0,0.0,0.0,4.0,4.0,0.0,5.0,4.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,4.0,0.0,3.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,4.0,10.0,4.0,4.0,0.0,1.0,1.0,4.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,4.0,4.0,1.0,12.0,1.0,0.0,1.0,7.0
HLSL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
PHP,1.0,0.0,2.0,7.0,46.0,1.0,10.0,4.0,0.0,5.0,8.0,1.0,5.0,0.0,41.0,4.0,1.0,0.0,33.0,0.0,1.0,4.0,12.0,6.0,0.0,1.0,0.0,4.0,1.0,209.0,4.0,15.0,0.0,6.0,4.0,4.0,0.0,4.0,41.0,0.0,18.0,0.0,8.0,0.0,1.0,1.0,0.0,4.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,1.0,22.0,13.0,7.0,1.0,744.0,0.0,0.0,7.0,0.0,1.0,4.0,0.0,4.0,42.0,0.0,7.0,2.0,3.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,12.0,6.0,2.0,0.0,2.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,6.0,146.0,7.0,1.0,6.0,4.0,0.0,0.0,4.0,6.0,0.0,4.0,4.0,0.0,9.0,55.0,1.0,1.0,0.0,1.0,212.0,0.0,5.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,9.0,5.0,0.0,2.0,1.0,9.0,5.0,0.0,0.0,9.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,65.0,2.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0,1.0,9.0,0.0,0.0,1.0,7.0,36.0,4.0,5.0,2.0,1.0,0.0,4.0,0.0,4.0,3.0,0.0,4.0,1.0,1.0,8.0,0.0,0.0,6.0,4.0,3.0,107.0,0.0,0.0,4.0,42.0
Alloy,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0
Idris,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CMake,10.0,0.0,5.0,1.0,18.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,3.0,16.0,0.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,3.0,10.0,0.0,3.0,1.0,7.0,0.0,0.0,156.0,0.0,2.0,0.0,0.0,0.0,74.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,20.0,0.0,0.0,7.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,8.0,1.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,55.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,48.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,51.0,0.0,0.0,1.0,9.0
Terra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0
GAP,0.0,0.0,1.0,0.0,11.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,28.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,3.0,4.0
PLSQL,0.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2.0
Brightscript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Cirru,0.0,0.0,0.0,2.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0
C++,27.0,0.0,10.0,14.0,116.0,8.0,22.0,6.0,0.0,10.0,10.0,2.0,5.0,1.0,408.0,4.0,1.0,0.0,80.0,0.0,3.0,5.0,22.0,4.0,1.0,2.0,0.0,5.0,0.0,99.0,4.0,71.0,7.0,12.0,4.0,4.0,0.0,9.0,76.0,0.0,159.0,2.0,3.0,1.0,1.0,1.0,1.0,17.0,10.0,3.0,4.0,9.0,0.0,1.0,1.0,7.0,18.0,8.0,53.0,7.0,12.0,1.0,42.0,0.0,1.0,74.0,2.0,6.0,6.0,0.0,4.0,1184.0,1.0,10.0,6.0,3.0,1.0,3.0,0.0,8.0,0.0,3.0,0.0,1.0,39.0,11.0,15.0,1.0,1.0,3.0,10.0,3.0,1.0,5.0,0.0,2.0,7.0,0.0,4.0,3.0,1.0,0.0,23.0,115.0,5.0,2.0,25.0,4.0,1.0,2.0,12.0,9.0,1.0,5.0,4.0,1.0,14.0,6.0,11.0,3.0,0.0,1.0,112.0,0.0,6.0,3.0,2.0,0.0,1.0,2.0,5.0,0.0,27.0,4.0,0.0,21.0,3.0,56.0,13.0,0.0,1.0,10.0,0.0,7.0,2.0,5.0,1.0,0.0,1.0,9.0,4.0,231.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,7.0,8.0,11.0,0.0,0.0,2.0,9.0,245.0,6.0,6.0,5.0,6.0,2.0,4.0,1.0,4.0,38.0,2.0,4.0,3.0,0.0,38.0,1.0,0.0,7.0,4.0,3.0,262.0,6.0,1.0,8.0,72.0
Genshi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tcl,0.0,0.0,0.0,3.0,6.0,0.0,5.0,4.0,0.0,5.0,6.0,0.0,4.0,0.0,6.0,4.0,0.0,0.0,6.0,0.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,7.0,2.0,6.0,0.0,4.0,4.0,4.0,0.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,4.0,4.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,5.0,8.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,5.0,0.0,4.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,11.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,11.0,4.0,4.0,1.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,1.0,13.0,0.0,0.0,1.0,7.0
